G042514A,1,16
G042514A,0,9
G042514A,1,15
G042514A,0,16
G042514A,0,18
G042514A,0,19
G042514A,0,18
G042514A,0,11
G042514A,0,17
G042714A,0,18
G042714A,0,15
G042714A,0,13
G042714A,0,19
G042714A,0,13
G042714A,0,14
G042714A,0,14
G042714A,0,20
G042714A,1,15
G042614A,0,19
G042614A,0,20
G042614A,0,12
G042614A,0,14
G042614A,1,17
G042614A,0,18
G050115A,0,17
G050115A,0,17
G050115A,0,14
G050115A,0,10
