M041714M,0,13
M041714M,2,11
M041714M,0,15
M041714M,1,19
M041714M,0,19
M041714M,0,17
M041714M,0,17
M041714M,0,14
M041714M,0,13
M042914M,3,10
M042914M,5,13
M042914M,4,11
M042914M,1,15
M042914M,1,20
M042914M,0,18
M042914M,0,18
M042914M,0,16
M042914M,1,14
M043014M,0,16
M043014M,1,18
M043014M,0,19
M043014M,0,18
M043014M,0,11
M043014M,1,16
M050115M,0,21
M050115M,0,17
M050115M,1,15
M050115M,0,14
